gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
4006,42.63,9.71,24.35,9.71,33.02,9.71,14.26,9.71,0.91,9.71,0.28,1.14,NaN,136.76,9.71,33.89,97.81,NaN,43.23,9.71,38.04,43.60,NaN,60.41,9.71,33.00,55.00,NaN,0.93,9.71,0.52,1.15,NaN,1.12,9.71,0.53,2.10,NaN,1.07,8.12,0.30,1.30,NaN,0.99,0.00,0.00,1.00,1.00
41001,35.20,0.00,37.08,0.00,27.70,0.00,0.48,0.00,1.36,0.00,1.35,1.35,1.37,107.74,0.00,95.48,112.23,112.23,44.48,0.00,43.83,44.86,44.86,46.43,0.00,45.00,47.00,47.00,1.09,0.00,1.02,1.02,1.34,1.15,0.00,1.10,1.10,1.34,1.29,0.00,1.30,1.30,1.30,4.56,0.00,1.00,1.00,25.00
41003,35.64,0.00,32.24,0.00,32.11,0.00,0.56,0.00,1.35,0.00,1.23,1.35,1.53,95.61,0.00,46.68,105.45,112.23,44.25,0.00,39.88,44.86,46.04,46.79,0.00,39.00,47.00,52.00,0.88,0.00,0.50,1.02,3.67,0.94,0.00,0.57,1.10,1.84,1.22,0.00,0.70,1.30,1.30,11.85,0.00,1.00,1.00,50.00
41004,43.07,0.00,31.41,0.00,25.51,0.00,0.54,0.00,1.39,0.00,1.23,1.37,1.53,91.79,0.00,46.68,95.48,112.23,43.44,0.00,39.88,43.97,45.95,44.80,0.00,39.00,45.00,52.00,1.21,0.00,0.50,1.34,3.67,1.18,0.00,0.60,1.26,1.84,1.17,0.00,0.70,1.30,1.30,5.03,0.00,1.00,1.00,30.00
41005,46.09,0.00,30.65,0.00,23.25,0.00,0.52,0.00,1.41,0.00,1.35,1.37,1.53,87.75,0.00,46.68,95.48,112.23,43.09,0.00,39.88,43.83,44.86,44.09,0.00,39.00,45.00,47.00,1.41,0.00,1.02,1.34,3.67,1.32,0.00,1.10,1.34,1.84,1.13,0.00,0.70,1.30,1.30,1.72,0.00,1.00,1.00,7.00
41006,44.91,0.00,29.63,0.00,25.45,0.00,0.53,0.00,1.40,0.00,1.23,1.37,1.53,86.08,0.00,46.68,95.48,112.23,43.18,0.00,39.88,43.83,46.04,44.58,0.00,39.00,45.00,52.00,1.23,0.00,0.50,1.34,3.67,1.19,0.00,0.59,1.34,1.84,1.12,0.00,0.70,1.30,1.30,2.31,0.00,1.00,1.00,15.00
41009,52.13,0.00,24.83,0.00,23.04,0.00,0.75,0.00,1.47,0.00,1.23,1.40,1.74,86.77,0.00,48.17,82.15,112.23,42.25,0.00,37.89,44.10,45.95,42.02,0.00,32.00,44.00,52.00,1.23,0.00,0.50,1.34,6.80,1.01,0.00,0.57,1.25,1.64,1.21,0.00,0.30,1.30,1.30,2.41,0.00,1.00,1.00,12.00
41011,53.70,0.00,24.15,0.00,22.15,0.00,0.76,0.00,1.48,0.00,1.23,1.39,1.74,84.96,0.00,48.17,79.09,112.23,42.05,0.00,37.68,43.83,45.95,41.57,0.00,32.00,44.00,52.00,1.30,0.00,0.50,1.34,6.93,1.04,0.00,0.57,1.25,1.67,1.19,0.00,0.30,1.30,1.30,1.22,0.00,1.00,1.00,2.00
41012,36.40,0.00,32.98,0.00,30.61,0.00,0.57,0.00,1.36,0.00,1.23,1.35,1.53,98.61,0.00,46.68,110.92,112.23,44.20,0.00,39.88,44.86,46.04,46.46,0.00,39.00,47.00,52.00,0.94,0.00,0.50,1.02,3.67,0.97,0.00,0.57,1.10,1.84,1.23,0.00,0.70,1.30,1.30,11.43,0.00,1.00,1.00,50.00
41013,35.88,0.00,34.83,0.00,29.28,0.00,0.51,0.00,1.36,0.00,1.23,1.35,1.53,99.37,0.00,46.68,112.23,112.23,44.32,0.00,39.88,44.86,46.04,46.53,0.00,39.00,47.00,52.00,1.00,0.00,0.50,1.02,3.67,1.06,0.00,0.60,1.10,1.84,1.24,0.00,0.70,1.30,1.30,2.00,0.00,1.00,1.00,10.00
41014,29.95,0.00,33.80,0.00,36.24,0.00,0.55,0.00,1.32,0.00,1.23,1.35,1.37,102.92,0.00,82.15,110.92,112.23,44.91,0.00,43.83,44.86,46.04,48.24,0.00,45.00,47.00,52.00,0.76,0.00,0.50,1.02,1.34,0.84,0.00,0.57,1.10,1.34,1.30,0.00,1.30,1.30,1.30,5.03,0.00,1.00,1.00,32.00
41016,49.85,0.00,26.50,0.00,23.65,0.00,0.56,0.00,1.42,0.00,1.23,1.37,1.53,76.03,0.00,46.68,82.15,112.23,42.55,0.00,39.88,43.83,46.04,43.58,0.00,39.00,45.00,52.00,1.38,0.00,0.50,1.34,3.67,1.27,0.00,0.60,1.34,1.84,1.01,0.00,0.70,1.30,1.30,0.97,0.00,1.00,1.00,1.00
41019,30.10,0.00,34.62,0.00,35.28,0.00,0.55,0.00,1.32,0.00,1.23,1.35,1.37,104.04,0.00,82.15,105.45,112.23,44.92,0.00,43.83,44.86,46.04,48.13,0.00,45.00,47.00,52.00,0.79,0.00,0.50,1.02,1.34,0.88,0.00,0.57,1.10,1.34,1.30,0.00,1.30,1.30,1.30,1.49,0.00,1.00,1.00,2.00
41020,38.19,0.00,31.54,0.00,30.26,0.00,0.60,0.00,1.37,0.00,1.23,1.35,1.74,97.21,0.00,48.17,108.43,112.23,43.96,0.00,37.78,44.86,46.04,45.88,0.00,32.00,47.00,52.00,0.92,0.00,0.50,1.02,6.80,0.93,0.00,0.57,1.10,1.61,1.25,0.00,0.30,1.30,1.30,5.79,0.00,1.00,1.00,34.00
41022,38.47,0.00,27.87,0.00,33.66,0.00,0.61,0.00,1.38,0.00,1.23,1.35,1.74,97.51,0.00,68.44,105.45,112.23,43.79,0.00,37.89,44.86,46.04,46.00,0.00,32.00,47.00,52.00,0.80,0.00,0.50,1.02,6.80,0.80,0.00,0.57,1.10,1.27,1.30,0.00,1.30,1.30,1.30,1.12,0.00,1.00,1.00,2.00
41023,38.47,0.00,39.61,0.00,21.92,0.00,1.39,0.00,1.39,0.00,1.36,1.41,1.41,62.07,0.00,44.86,48.17,110.92,44.22,0.00,43.73,44.54,44.54,43.97,0.00,43.00,43.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.11,1.58,0.60,0.00,0.30,0.30,1.30,1.35,0.00,1.00,1.00,1.00
41025,30.89,0.00,31.31,0.00,37.80,0.00,0.58,0.00,1.32,0.00,1.23,1.23,1.70,99.62,0.00,68.44,105.45,112.23,44.72,0.00,37.89,45.95,46.04,48.14,0.00,32.00,52.00,52.00,0.71,0.00,0.50,0.50,6.80,0.77,0.00,0.57,0.60,1.27,1.30,0.00,1.30,1.30,1.30,1.91,0.00,1.00,1.00,2.00
41027,64.79,0.00,18.76,0.00,16.45,0.00,0.72,0.00,1.56,0.00,1.23,1.70,1.74,84.62,0.00,63.88,76.78,112.23,40.69,0.00,37.68,38.22,45.95,38.67,0.00,32.00,33.00,52.00,1.84,0.00,0.50,6.27,6.93,1.15,0.00,0.57,1.26,1.67,1.28,0.00,1.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
41028,43.07,0.00,30.80,0.00,26.13,0.00,0.67,0.00,1.41,0.00,1.23,1.35,1.65,89.01,0.00,48.17,105.45,112.23,43.42,0.00,37.78,44.86,46.04,44.37,0.00,33.65,47.00,52.00,1.09,0.00,0.50,1.02,6.46,1.05,0.00,0.57,1.10,1.90,1.15,0.00,0.30,1.30,1.30,10.27,0.00,1.00,1.00,46.00
41029,33.85,0.00,33.46,0.00,32.69,0.00,0.55,0.00,1.34,0.00,1.23,1.35,1.53,96.01,0.00,46.68,99.53,112.23,44.48,0.00,39.88,44.86,46.04,47.24,0.00,39.00,47.00,52.00,0.87,0.00,0.50,1.02,3.67,0.94,0.00,0.57,1.10,1.84,1.24,0.00,0.70,1.30,1.30,1.66,0.00,1.00,1.00,2.00
42001,34.94,0.00,36.98,0.00,28.07,0.00,0.88,0.00,1.36,0.00,1.23,1.36,1.41,88.62,0.00,44.86,106.30,112.23,44.50,0.00,43.73,44.54,45.95,46.02,0.00,43.00,46.00,52.00,1.04,0.00,0.50,1.21,1.43,1.07,0.00,0.57,1.11,1.58,0.99,0.00,0.30,1.30,1.30,2.28,0.00,1.00,1.00,13.00
42003,56.66,0.00,21.84,0.00,21.50,0.00,0.63,0.00,1.50,0.00,1.23,1.36,1.74,90.66,0.00,68.44,103.96,112.23,41.66,0.00,37.89,43.52,45.95,40.96,0.00,32.00,46.00,52.00,1.38,0.00,0.50,1.23,6.80,1.05,0.00,0.57,1.26,1.64,1.30,0.00,1.30,1.30,1.30,5.31,0.00,1.00,1.00,28.00
42004,38.27,0.00,37.69,0.00,24.04,0.00,1.22,0.00,1.38,0.00,1.35,1.39,1.41,72.17,0.00,44.86,48.17,110.92,44.17,0.00,43.28,44.10,44.54,44.57,0.00,43.00,44.00,47.00,1.27,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.18,1.58,0.76,0.00,0.30,0.50,1.30,1.57,0.00,1.00,1.00,2.00
42006,38.18,0.00,39.81,0.00,22.01,0.00,1.44,0.00,1.39,0.00,1.35,1.41,1.41,60.83,0.00,44.86,48.17,110.92,44.26,0.00,43.73,44.54,44.54,44.09,0.00,43.00,43.00,46.00,1.31,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.11,1.58,0.59,0.00,0.30,0.30,1.30,1.06,0.00,1.00,1.00,1.00
42008,39.90,0.00,35.57,0.00,24.52,0.00,1.08,0.00,1.38,0.00,1.35,1.39,1.41,71.64,0.00,44.86,48.17,110.92,43.92,0.00,43.28,43.73,44.54,44.52,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.79,0.00,0.30,0.50,1.30,1.02,0.00,1.00,1.00,1.00
42010,39.10,0.00,37.54,0.00,23.36,0.00,1.21,0.00,1.39,0.00,1.35,1.39,1.41,67.46,0.00,44.86,48.17,110.92,44.08,0.00,43.28,44.10,44.54,44.29,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.70,0.00,0.30,0.50,1.30,1.19,0.00,1.00,1.00,1.00
42011,35.74,0.00,37.64,0.00,26.61,0.00,1.02,0.00,1.37,0.00,1.23,1.39,1.41,75.90,0.00,44.86,48.17,112.23,44.44,0.00,43.73,44.54,45.95,45.42,0.00,43.00,44.00,52.00,1.09,0.00,0.50,1.34,1.43,1.11,0.00,0.57,1.11,1.58,0.81,0.00,0.30,0.50,1.30,1.57,0.00,1.00,1.00,2.00
42016,39.40,0.00,36.74,0.00,23.86,0.00,1.16,0.00,1.38,0.00,1.35,1.39,1.41,70.11,0.00,44.86,48.17,110.92,44.02,0.00,43.28,44.10,44.54,44.40,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.74,0.00,0.30,0.50,1.30,1.05,0.00,1.00,1.00,1.00
42017,30.98,0.00,36.67,0.00,32.34,0.00,0.50,0.00,1.33,0.00,1.23,1.35,1.36,109.68,0.00,92.87,112.23,112.23,44.90,0.00,44.10,44.86,45.95,47.82,0.00,46.00,47.00,52.00,0.89,0.00,0.50,1.02,1.21,0.98,0.00,0.57,1.10,1.26,1.30,0.00,1.30,1.30,1.30,7.24,0.00,1.00,1.00,48.00
42024,38.94,0.00,37.10,0.00,23.95,0.00,1.19,0.00,1.38,0.00,1.35,1.39,1.41,73.80,0.00,44.86,48.17,110.92,44.08,0.00,43.28,44.10,44.54,44.52,0.00,43.00,44.00,46.00,1.31,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.18,1.58,0.79,0.00,0.30,0.50,1.30,1.05,0.00,1.00,1.00,1.00
42026,38.15,0.00,40.04,0.00,21.81,0.00,1.46,0.00,1.39,0.00,1.36,1.41,1.41,63.11,0.00,44.86,48.17,110.92,44.27,0.00,43.73,44.54,44.54,43.93,0.00,43.00,43.00,46.00,1.32,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.11,1.58,0.59,0.00,0.30,0.30,1.30,1.02,0.00,1.00,1.00,1.00
42027,38.22,0.00,39.75,0.00,22.03,0.00,1.52,0.00,1.39,0.00,1.35,1.41,1.41,62.72,0.00,44.86,48.17,110.92,44.26,0.00,43.28,44.54,44.54,43.89,0.00,43.00,43.00,46.00,1.32,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.11,1.58,0.58,0.00,0.30,0.30,1.30,1.05,0.00,1.00,1.00,1.00
43005,38.72,0.00,38.15,0.00,23.13,0.00,1.23,0.00,1.39,0.00,1.35,1.39,1.41,71.99,0.00,44.86,48.17,110.92,44.14,0.00,43.52,44.10,44.54,44.35,0.00,43.00,44.00,46.00,1.31,0.00,1.21,1.34,1.43,1.23,0.00,1.11,1.26,1.58,0.74,0.00,0.30,0.50,1.30,1.10,0.00,1.00,1.00,2.00
43006,41.57,0.00,34.40,0.00,24.03,0.00,0.96,0.00,1.39,0.00,1.34,1.39,1.51,77.48,0.00,44.86,79.09,110.92,43.71,0.00,40.10,44.10,44.86,44.50,0.00,40.00,44.00,47.00,1.33,0.00,1.02,1.34,3.42,1.26,0.00,1.10,1.26,1.92,0.89,0.00,0.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
43007,35.90,0.00,32.43,0.00,31.67,0.00,0.82,0.00,1.35,0.00,1.23,1.36,1.51,86.45,0.00,44.86,99.12,112.23,44.23,0.00,39.38,44.54,46.04,46.38,0.00,39.00,46.00,52.00,0.91,0.00,0.50,1.21,3.78,0.94,0.00,0.57,1.11,1.78,1.06,0.00,0.30,1.30,1.30,2.50,0.00,1.00,1.00,10.00
43008,39.06,0.00,37.87,0.00,23.07,0.00,1.20,0.00,1.39,0.00,1.35,1.39,1.41,70.97,0.00,44.86,48.17,110.92,44.10,0.00,43.52,44.10,44.54,44.33,0.00,43.00,44.00,46.00,1.32,0.00,1.21,1.34,1.43,1.24,0.00,1.11,1.26,1.58,0.75,0.00,0.30,0.50,1.30,1.04,0.00,1.00,1.00,1.00
43009,27.44,0.00,31.99,0.00,40.57,0.00,0.64,0.00,1.29,0.00,1.23,1.23,1.41,95.98,0.00,48.17,105.45,112.23,45.10,0.00,43.28,45.95,46.04,49.17,0.00,43.00,52.00,52.00,0.67,0.00,0.50,0.50,1.47,0.76,0.00,0.57,0.60,1.64,1.21,0.00,0.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
43014,39.38,0.00,35.85,0.00,24.77,0.00,0.93,0.00,1.38,0.00,1.34,1.36,1.41,85.35,0.00,44.86,99.12,110.92,43.99,0.00,43.28,44.10,44.54,44.96,0.00,43.00,46.00,46.00,1.30,0.00,1.21,1.29,1.43,1.24,0.00,1.10,1.26,1.58,0.96,0.00,0.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
43017,38.58,0.00,37.91,0.00,23.51,0.00,1.19,0.00,1.39,0.00,1.34,1.39,1.41,77.18,0.00,44.86,48.17,110.92,44.15,0.00,43.52,44.10,44.54,44.47,0.00,43.00,44.00,46.00,1.30,0.00,1.21,1.34,1.43,1.20,0.00,1.10,1.11,1.58,0.81,0.00,0.30,0.50,1.30,1.15,0.00,1.00,1.00,2.00
43018,40.08,0.00,35.91,0.00,24.01,0.00,1.17,0.00,1.39,0.00,1.35,1.39,1.41,74.07,0.00,44.86,48.17,110.92,43.92,0.00,43.28,44.10,44.54,44.31,0.00,43.00,44.00,47.00,1.29,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.18,1.58,0.81,0.00,0.30,0.50,1.30,2.10,0.00,1.00,1.00,2.00
43021,39.84,0.00,36.41,0.00,23.75,0.00,1.11,0.00,1.39,0.00,1.34,1.39,1.41,74.37,0.00,44.86,48.17,110.92,43.96,0.00,42.87,44.10,44.86,44.34,0.00,43.00,44.00,47.00,1.28,0.00,1.02,1.34,1.51,1.20,0.00,1.10,1.26,1.58,0.81,0.00,0.30,0.50,1.30,2.46,0.00,1.00,1.00,2.00
44001,48.25,0.00,29.51,0.00,22.23,0.00,0.89,0.00,1.42,0.00,1.34,1.38,1.71,82.40,0.00,44.86,91.03,112.23,42.82,0.00,38.22,43.73,44.86,43.16,0.00,33.00,45.00,47.00,1.52,0.00,1.02,1.34,6.27,1.27,0.00,1.10,1.25,1.78,1.04,0.00,0.30,1.30,1.30,2.18,0.00,1.00,1.00,3.00
44002,42.97,0.00,34.99,0.00,22.04,0.00,1.32,0.00,1.40,0.00,1.28,1.39,1.71,74.61,0.00,44.86,48.17,112.23,43.58,0.00,38.22,44.10,44.86,43.86,0.00,33.00,44.00,47.00,1.39,0.00,1.02,1.34,6.27,1.25,0.00,1.10,1.26,1.58,0.84,0.00,0.30,0.50,1.30,2.46,0.00,1.00,1.00,14.00
44006,40.14,0.00,35.99,0.00,23.86,0.00,1.26,0.00,1.36,0.00,1.28,1.38,1.41,73.41,0.00,47.83,60.85,102.07,43.92,0.00,NaN,43.80,44.54,45.24,0.00,NaN,46.00,47.00,1.35,0.00,1.29,1.34,1.45,1.28,0.00,NaN,1.26,1.53,0.81,0.00,NaN,0.50,1.30,0.91,0.00,0.00,1.00,1.00
44009,31.67,0.00,38.17,0.00,30.17,0.00,1.39,0.00,1.35,0.00,1.23,1.40,1.41,69.69,0.00,44.86,48.17,105.45,44.88,0.00,43.72,44.54,45.96,46.21,0.00,43.00,43.42,52.00,0.88,0.00,0.50,1.34,1.43,0.89,0.00,0.57,1.11,1.58,0.71,0.00,0.30,0.30,1.30,1.53,0.00,1.00,1.00,8.00
44011,40.98,0.00,25.78,0.00,33.24,0.00,0.64,0.00,1.35,0.00,1.23,1.35,1.51,83.98,0.00,44.14,82.15,110.92,43.45,0.00,40.10,44.21,46.04,46.43,0.00,40.00,46.00,52.00,0.89,0.00,0.50,1.21,3.42,0.92,0.00,0.57,1.18,1.64,1.20,0.00,0.50,1.30,1.30,1.30,0.00,1.00,1.00,1.00
45001,45.86,0.00,33.05,0.00,21.10,0.00,1.29,0.00,1.41,0.00,1.37,1.39,1.73,69.87,0.00,43.10,60.68,108.92,43.21,0.00,38.14,43.74,43.83,44.13,0.00,32.00,45.00,45.00,1.56,0.00,1.34,1.41,6.47,1.46,0.00,1.34,1.47,1.70,0.85,0.00,0.50,0.70,1.30,1.03,0.00,1.00,1.00,1.00
45003,47.64,0.00,28.91,0.00,23.45,0.00,0.54,0.00,1.42,0.00,1.35,1.36,1.70,87.81,0.00,46.68,99.12,112.23,42.87,0.00,37.68,43.55,44.86,43.74,0.00,32.00,46.00,47.00,1.43,0.00,1.02,1.29,6.93,1.30,0.00,1.10,1.26,1.84,1.14,0.00,0.70,1.30,1.30,1.06,0.00,1.00,1.00,2.00
45004,42.65,0.00,28.04,0.00,29.31,0.00,0.50,0.00,1.37,0.00,1.23,1.35,1.53,97.16,0.00,46.68,99.12,112.23,43.36,0.00,39.88,43.37,45.95,45.54,0.00,39.00,46.00,52.00,1.13,0.00,0.50,1.29,3.67,1.08,0.00,0.57,1.18,1.84,1.25,0.00,0.70,1.30,1.30,1.24,0.00,1.00,1.00,1.00
45005,54.70,0.00,24.41,0.00,20.89,0.00,0.45,0.00,1.46,0.00,1.35,1.36,1.70,89.30,0.00,46.68,99.12,112.23,41.96,0.00,37.68,43.28,44.86,41.97,0.00,32.00,46.00,47.00,1.66,0.00,1.02,1.29,6.93,1.36,0.00,1.10,1.26,1.84,1.22,0.00,0.70,1.30,1.30,1.01,0.00,1.00,1.00,1.00
45009,46.47,0.00,32.64,0.00,20.89,0.00,1.10,0.00,1.42,0.00,1.37,1.39,1.73,67.03,0.00,43.10,60.68,95.48,43.13,0.00,38.14,43.74,43.83,43.72,0.00,32.00,45.00,45.00,1.58,0.00,1.34,1.41,6.47,1.47,0.00,1.34,1.47,1.70,0.81,0.00,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
45012,41.70,0.00,35.84,0.00,22.46,0.00,0.73,0.00,1.40,0.00,1.35,1.39,1.42,78.54,0.00,57.53,60.68,112.23,43.75,0.00,43.55,43.74,44.86,44.65,0.00,44.00,45.00,47.00,1.44,0.00,1.02,1.41,1.59,1.39,0.00,1.10,1.47,1.47,0.95,0.00,0.70,0.70,1.30,1.10,0.00,1.00,1.00,1.00
46003,61.05,0.00,22.09,0.00,16.86,0.00,6.36,0.00,1.32,0.00,0.28,1.53,1.73,93.24,0.00,41.36,71.72,235.65,41.21,0.00,38.07,40.10,43.74,46.19,0.00,32.00,39.00,81.00,2.10,0.00,1.15,3.54,6.47,1.70,0.00,1.47,1.52,3.13,0.92,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
46005,65.93,0.00,16.74,0.00,17.33,0.00,3.52,0.00,1.42,0.00,0.28,1.53,1.67,90.35,0.00,41.36,88.01,235.65,40.50,0.00,38.07,40.10,45.57,42.82,0.00,32.57,39.00,81.00,2.09,0.00,0.52,3.54,6.29,1.38,0.00,0.53,1.52,3.13,1.09,0.00,0.30,1.30,1.30,1.02,0.00,1.00,1.00,1.00
46008,50.90,0.00,29.56,0.00,19.54,0.00,2.32,0.00,1.40,0.00,1.14,1.42,1.73,75.22,0.00,36.11,57.53,108.92,42.55,0.00,38.07,43.55,43.82,43.99,0.00,32.00,44.00,49.33,1.71,0.00,1.15,1.59,6.47,1.54,0.00,1.34,1.47,2.44,0.84,0.00,0.30,0.70,1.30,1.02,0.00,1.00,1.00,1.00
46014,57.99,0.00,25.19,0.00,16.82,0.00,0.87,0.00,1.49,0.00,1.37,1.42,1.67,72.26,0.00,41.36,60.68,108.92,41.64,0.00,38.07,43.55,43.83,40.83,0.00,33.00,44.00,45.00,2.05,0.00,1.34,1.59,6.29,1.53,0.00,1.34,1.47,2.44,0.93,0.00,0.30,0.70,1.30,1.05,0.00,1.00,1.00,1.00
47001,41.61,0.00,35.37,0.00,23.02,0.00,0.68,0.00,1.39,0.00,1.35,1.38,1.42,87.67,0.00,57.53,108.92,112.23,43.74,0.00,43.55,43.82,44.86,44.71,0.00,44.00,45.00,47.00,1.41,0.00,1.02,1.38,1.59,1.36,0.00,1.10,1.34,1.47,1.06,0.00,0.70,1.30,1.30,1.07,0.00,1.00,1.00,1.00
47004,51.81,0.00,29.94,0.00,18.25,0.00,0.99,0.00,1.47,0.00,1.37,1.42,1.73,66.07,0.00,36.11,57.53,108.92,42.47,0.00,38.14,43.55,43.83,41.84,0.00,32.00,44.00,45.00,1.78,0.00,1.34,1.59,6.47,1.47,0.00,1.34,1.47,1.70,0.77,0.00,0.30,0.70,1.30,1.03,0.00,1.00,1.00,1.00
47005,39.97,0.00,36.04,0.00,23.98,0.00,0.63,0.00,1.38,0.00,1.35,1.38,1.42,96.98,0.00,57.53,108.92,112.23,43.94,0.00,43.55,43.82,44.86,45.14,0.00,44.00,45.00,47.00,1.34,0.00,1.02,1.38,1.59,1.32,0.00,1.10,1.34,1.47,1.16,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
47008,40.13,0.00,36.02,0.00,23.84,0.00,0.63,0.00,1.38,0.00,1.35,1.38,1.42,96.75,0.00,57.53,108.92,112.23,43.92,0.00,43.55,43.82,44.86,45.09,0.00,44.00,45.00,47.00,1.35,0.00,1.02,1.38,1.59,1.32,0.00,1.10,1.34,1.47,1.16,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
47009,42.28,0.00,35.59,0.00,22.12,0.00,0.75,0.00,1.40,0.00,1.37,1.39,1.42,73.80,0.00,57.53,60.68,108.92,43.68,0.00,43.55,43.74,43.83,44.52,0.00,44.00,45.00,45.00,1.48,0.00,1.34,1.41,1.59,1.43,0.00,1.34,1.47,1.47,0.89,0.00,0.70,0.70,1.30,1.14,0.00,1.00,1.00,1.00
47011,57.34,0.00,23.48,0.00,19.19,0.00,6.35,0.00,1.29,0.00,0.28,1.42,1.67,97.21,0.00,41.36,71.72,235.65,41.65,0.00,38.07,43.55,43.83,47.14,0.00,33.00,44.00,81.00,1.79,0.00,1.15,1.59,6.29,1.62,0.00,1.34,1.52,3.13,0.97,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
47014,60.62,0.00,22.14,0.00,17.24,0.00,5.34,0.00,1.35,0.00,0.28,1.53,1.67,87.03,0.00,41.36,60.68,235.65,41.25,0.00,38.07,40.10,43.81,45.01,0.00,33.00,39.00,81.00,2.05,0.00,1.15,3.54,6.29,1.72,0.00,1.34,1.52,3.13,0.86,0.00,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
47018,40.39,0.00,36.01,0.00,23.61,0.00,0.65,0.00,1.39,0.00,1.35,1.38,1.42,94.72,0.00,57.53,108.92,112.23,43.89,0.00,43.55,43.82,44.86,45.02,0.00,44.00,45.00,47.00,1.36,0.00,1.02,1.38,1.59,1.33,0.00,1.10,1.34,1.47,1.13,0.00,0.70,1.30,1.30,1.03,0.00,1.00,1.00,1.00
48003,63.70,0.00,20.99,0.00,15.31,0.00,0.65,0.00,1.51,0.00,1.37,1.53,1.67,77.61,0.00,41.36,88.01,95.48,40.89,0.00,38.07,40.10,43.83,39.88,0.00,33.00,39.00,45.00,2.60,0.00,1.34,3.54,6.29,1.55,0.00,1.34,1.52,2.44,1.09,0.00,0.30,1.30,1.30,1.08,0.00,1.00,1.00,2.00
48004,74.64,0.00,16.49,0.00,8.87,0.00,1.61,0.00,1.64,0.00,1.39,1.73,1.73,48.78,0.00,43.10,43.10,60.68,39.57,0.00,38.14,38.14,43.74,35.37,0.00,32.00,32.00,45.00,3.46,0.00,1.41,6.47,6.47,1.63,0.00,1.47,1.70,1.70,0.47,0.00,0.30,0.30,1.30,1.00,0.00,1.00,1.00,1.00
48005,42.69,0.00,35.75,0.00,21.56,0.00,0.80,0.00,1.41,0.00,1.37,1.42,1.42,68.54,0.00,57.53,57.53,108.92,43.64,0.00,43.55,43.55,43.83,44.34,0.00,44.00,44.00,45.00,1.51,0.00,1.34,1.59,1.59,1.43,0.00,1.34,1.47,1.47,0.85,0.00,0.70,0.70,1.30,1.05,0.00,1.00,1.00,1.00
48011,64.35,0.00,22.46,0.00,13.19,0.00,1.26,0.00,1.56,0.00,1.38,1.55,1.73,59.76,0.00,34.39,43.10,108.92,40.87,0.00,37.94,39.80,43.82,38.31,0.00,32.00,38.00,45.00,2.41,0.00,1.38,3.90,6.73,1.52,0.00,1.34,1.47,1.70,0.67,0.00,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
49001,53.98,0.00,28.38,0.00,17.64,0.00,0.97,0.00,1.48,0.00,1.37,1.42,1.73,65.65,0.00,34.60,57.53,108.92,42.18,0.00,38.14,43.55,43.83,41.34,0.00,32.00,44.00,45.00,1.86,0.00,1.34,1.59,6.47,1.48,0.00,1.34,1.47,1.70,0.79,0.00,0.30,0.70,1.30,1.22,0.00,1.00,1.00,1.00
